Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State
2681,37,4,17,17,2016-06-01 00:00:00.000000000,0,0.14200000000000002,0.6000000000000001,0.0771287761248517,0
2503,31,6,16,0,2016-06-01 00:00:00.000000000,0,0.6535,0.24,0.7025919503513736,0
7268,45,3,20,13,2016-06-02 00:00:00.000000000,3,0.6025,0.5200000000000001,0.3504152596513644,0
3518,7,5,22,7,2016-06-02 16:00:00.000000000,3,0.487,0.0,0.46124851692981655,0
500,6,5,22,1,2016-06-02 21:20:00.000000000,0,0.9755,0.5200000000000001,0.20064798758784338,0
9956,12,5,8,15,2016-06-03 02:24:00.000000000,4,0.8109999999999999,0.03999999999999998,0.1318882905904901,0
1176,5,6,16,4,2016-06-03 04:00:00.000000000,0,0.376,0.4800000000000001,0.17120562197681846,0
15,32,2,9,4,2016-06-03 08:00:00.000000000,0,0.606,0.19999999999999996,0.1488272337318609,0
7836,4,5,22,5,2016-06-03 18:00:00.000000000,4,0.71,0.7200000000000002,0.555215843752852,0
1718,9,5,8,23,2016-06-04 00:00:00.000000000,4,0.006000000000000005,0.19999999999999996,0.04237473761065985,0
8316,29,6,5,23,2016-06-04 00:00:00.000000000,1,0.04799999999999999,0.6000000000000001,0.17277539472483344,0
8087,11,2,10,13,2016-06-04 00:00:00.000000000,4,0.09500000000000003,0.40000000000000013,0.1343889750844209,0
4555,40,6,6,22,2016-06-04 00:00:00.000000000,4,0.0695,0.44000000000000006,0.12858446655106323,0
5961,21,0,3,0,2016-06-04 00:00:00.000000000,3,0.714,0.56,0.27608834535000454,0
4561,36,2,15,7,2016-06-04 00:00:00.000000000,4,0.94,1.0,0.17244683763803959,0
7603,33,5,8,11,2016-06-04 00:00:00.000000000,4,0.403,0.56,0.11998722277995802,0
8845,37,3,0,4,2016-06-04 00:00:00.000000000,1,0.54,0.8800000000000001,0.5393355845578169,0
9908,40,5,14,8,2016-06-04 00:00:00.000000000,3,0.42500000000000004,0.9600000000000002,0.43282832892215023,0
1717,41,4,12,21,2016-06-04 00:00:00.000000000,4,0.194,0.31999999999999995,0.04179063612302637,0
4259,26,2,9,11,2016-06-04 04:00:00.000000000,1,0.595,0.8400000000000001,0.2700100392443187,0
5614,17,3,20,10,2016-06-04 08:00:00.000000000,1,0.08650000000000002,0.3600000000000001,0.08137263849593866,0
1785,31,1,13,22,2016-06-04 12:00:00.000000000,0,0.02400000000000002,0.4800000000000001,0.021967691886465274,0
5107,16,1,13,15,2016-06-04 16:00:00.000000000,4,0.7975000000000001,0.8400000000000001,0.12991694806972712,0
8447,19,3,18,5,2016-06-04 16:00:00.000000000,1,0.08600000000000002,0.44000000000000006,0.09961668339874054,0
5580,27,2,4,0,2016-06-05 00:00:00.000000000,1,0.45799999999999996,0.3600000000000001,0.05449484347905448,0
6941,17,5,22,8,2016-06-05 00:00:00.000000000,1,0.5525,1.0,0.6214748562562745,0
6574,3,5,14,18,2016-06-05 00:00:00.000000000,0,0.9039999999999999,0.76,0.9248425663959112,0
4785,2,0,2,19,2016-06-05 00:00:00.000000000,1,0.07150000000000001,0.6400000000000001,0.1706123939034407,0
247,4,1,13,20,2016-06-05 00:00:00.000000000,0,0.132,0.0,0.08154604362507985,0
1205,30,0,3,9,2016-06-05 00:00:00.000000000,1,0.6645,0.76,0.410961029478872,0
9949,41,1,13,3,2016-06-05 00:00:00.000000000,4,0.5965,0.9600000000000002,0.255078944966688,0
8208,39,2,10,0,2016-06-05 06:00:00.000000000,0,0.15950000000000003,0.56,0.2684676462535366,0
5119,46,6,6,22,2016-06-06 00:00:00.000000000,4,0.8425,0.31999999999999995,0.13648808980560373,0
2235,13,0,2,12,2016-06-06 02:10:54.545454592,1,0.07200000000000001,0.9200000000000002,0.06511818928538833,0
4327,15,6,16,16,2016-06-06 04:48:00.000000000,4,0.20350000000000001,0.31999999999999995,0.17562288947704663,0
104,12,5,14,1,2016-06-06 08:00:00.000000000,3,0.2925,0.16000000000000003,0.39285388336223415,0
4509,24,4,19,10,2016-06-06 19:12:00.000000000,1,0.02150000000000002,0.31999999999999995,0.1999634936570229,0
9304,25,1,13,15,2016-06-07 00:00:00.000000000,1,0.557,0.12,0.27156155882084515,0
2417,0,1,21,11,2016-06-07 00:00:00.000000000,0,0.49050000000000005,0.03999999999999998,0.1661859998174683,0
9277,41,6,5,14,2016-06-07 00:00:00.000000000,1,0.013500000000000012,0.24,0.14048553436159533,0
6531,42,1,21,3,2016-06-07 00:00:00.000000000,4,0.851,0.40000000000000013,0.17792278908460343,0
9249,17,5,8,5,2016-06-07 00:00:00.000000000,1,0.8654999999999999,0.0,0.7099662316327462,0
1452,24,4,19,8,2016-06-07 09:36:00.000000000,4,0.9850000000000001,0.0,0.7884913753764717,0
9524,2,5,8,15,2016-06-07 16:00:00.000000000,4,0.8025,0.6400000000000001,0.7069909646801131,0
9850,0,6,16,2,2016-06-07 18:00:00.000000000,1,0.48,0.8800000000000001,0.36337501140823214,0
5625,1,4,17,8,2016-06-07 19:12:00.000000000,1,0.7615000000000001,0.12,0.7893310212649448,0
7273,16,1,13,22,2016-06-08 00:00:00.000000000,3,0.8095000000000001,0.56,0.18968695810897143,0
7232,7,4,19,1,2016-06-08 00:00:00.000000000,3,0.496,0.76,0.3582276170484622,0
7281,18,2,10,17,2016-06-08 00:00:00.000000000,3,0.996,0.12,0.09067262936935291,0
2739,31,2,4,0,2016-06-08 00:00:00.000000000,0,0.37950000000000006,0.8,0.3791183718171032,0
899,9,0,1,20,2016-06-08 00:00:00.000000000,4,0.9645000000000001,0.03999999999999998,0.9745368257734781,0
7293,28,4,19,2,2016-06-08 00:00:00.000000000,3,0.7545,0.19999999999999996,0.6186912476042712,0
5682,31,0,3,8,2016-06-08 00:00:00.000000000,3,0.5545,0.9200000000000002,0.2265948708588117,0
4678,0,1,13,5,2016-06-08 00:00:00.000000000,0,0.595,0.16000000000000003,0.5322168476772839,0
7247,47,5,8,2,2016-06-08 00:00:00.000000000,3,0.48650000000000004,0.9200000000000002,0.11138997900885281,0
7260,0,0,1,14,2016-06-08 00:00:00.000000000,3,0.33899999999999997,0.6400000000000001,0.030710961029478866,0
6638,45,6,16,17,2016-06-08 03:25:42.857142784,0,0.5935,0.40000000000000013,0.37726567491101576,0
1192,49,0,2,7,2016-06-08 04:48:00.000000000,0,0.30800000000000005,0.31999999999999995,0.08899333759240668,0
1083,14,5,8,2,2016-06-08 16:00:00.000000000,4,0.42600000000000005,0.9600000000000002,0.48286027197225523,0
3614,39,6,6,6,2016-06-09 00:00:00.000000000,3,0.26150000000000007,0.7200000000000002,0.17302181253992882,0
4583,9,0,3,13,2016-06-09 00:00:00.000000000,4,0.6945,0.4800000000000001,0.08039609382130145,0
9346,44,5,8,20,2016-06-09 00:00:00.000000000,3,0.8340000000000001,0.5200000000000001,0.7090535730583188,0
6468,38,6,16,0,2016-06-09 00:00:00.000000000,4,0.07750000000000001,0.19999999999999996,0.09053573058318883,0
3627,4,6,16,20,2016-06-09 00:00:00.000000000,3,0.8820000000000001,0.9200000000000002,0.45219494387149767,0
408,39,3,0,9,2016-06-09 00:00:00.000000000,4,0.9295,0.7200000000000002,0.45060691795199415,0
2408,3,1,13,15,2016-06-09 00:00:00.000000000,0,0.867,0.03999999999999998,0.6293967326823036,0
5601,25,6,16,19,2016-06-09 00:00:00.000000000,3,0.8049999999999999,0.8,0.5161540567673633,0
4976,12,0,3,14,2016-06-09 00:00:00.000000000,3,0.8185,0.3600000000000001,0.7570959204161722,0
1525,47,2,15,18,2016-06-10 00:00:00.000000000,4,0.9135,0.12,0.6140823218034134,0
8198,28,6,5,7,2016-06-10 08:00:00.000000000,4,0.42500000000000004,0.9200000000000002,0.371223875148307,0
5985,39,4,17,7,2016-06-11 00:00:00.000000000,3,0.4385,0.4800000000000001,0.12776307383407867,0
5990,40,1,13,12,2016-06-11 00:00:00.000000000,3,0.392,1.0,0.21132609290864288,0
795,26,2,9,23,2016-06-11 00:00:00.000000000,3,0.9045000000000001,0.4800000000000001,0.7355936844026649,0
5226,21,1,13,5,2016-06-11 00:00:00.000000000,3,0.47350000000000003,1.0,0.16184174500319432,0
4931,30,1,21,5,2016-06-11 00:00:00.000000000,3,0.1325,0.56,0.12357397097745734,0
3463,46,0,1,17,2016-06-11 00:00:00.000000000,3,0.42100000000000004,0.40000000000000013,0.38113534726658754,0
3443,15,2,10,1,2016-06-11 00:00:00.000000000,3,0.5085000000000001,0.56,0.5446016245322625,0
3356,40,2,4,22,2016-06-11 00:00:00.000000000,3,0.547,0.24,0.2970064798758784,0
6003,43,5,14,6,2016-06-11 00:00:00.000000000,3,0.8565,0.6000000000000001,0.23951811627270236,0
6004,0,0,1,11,2016-06-11 00:00:00.000000000,3,0.8865000000000001,0.56,0.3296157707401661,0
6008,39,3,0,17,2016-06-11 00:00:00.000000000,3,0.278,0.24,0.1889842110066624,0
5219,1,6,5,17,2016-06-11 00:00:00.000000000,3,0.5355,0.28,0.2493748288765173,0
6002,32,2,10,18,2016-06-11 00:00:00.000000000,3,0.3065,0.8,0.3731130783973715,0
7691,47,1,21,7,2016-06-11 00:00:00.000000000,3,0.522,0.40000000000000013,0.3292415807246509,0
720,32,0,1,15,2016-06-12 00:00:00.000000000,1,0.7590000000000001,0.4800000000000001,0.3637218216665145,0
3066,25,2,15,15,2016-06-12 00:00:00.000000000,1,0.3065,0.44000000000000006,0.15979738979647715,0
9825,40,3,0,22,2016-06-12 00:00:00.000000000,0,0.44900000000000007,0.3600000000000001,0.05350917221867299,0
3241,43,2,9,22,2016-06-12 00:00:00.000000000,1,0.36750000000000005,0.7200000000000002,0.055854704754951176,0
8982,4,0,1,4,2016-06-12 00:00:00.000000000,0,0.9445000000000001,1.0,0.17318609108332572,0
4953,27,6,6,5,2016-06-12 00:00:00.000000000,3,0.39449999999999996,0.3600000000000001,0.16518207538559826,0
7478,36,3,18,9,2016-06-12 06:18:56.842105344,0,0.9410000000000001,0.3600000000000001,0.08565300721000273,0
36,25,6,6,19,2016-06-12 08:00:00.000000000,0,0.1875,0.44000000000000006,0.3283289221502236,0
5308,24,1,21,7,2016-06-12 16:00:00.000000000,0,0.04199999999999998,0.6400000000000001,0.008934927443643333,0
5914,34,0,1,13,2016-06-13 13:20:00.000000000,1,0.9810000000000001,0.56,0.8757415350917221,0
8602,35,0,3,4,2016-06-13 16:00:00.000000000,1,0.199,0.28,0.23102126494478414,0
5796,28,0,2,0,2016-06-13 19:12:00.000000000,4,0.6295000000000001,0.56,0.47461896504517653,0
8083,23,3,7,10,2016-06-14 08:00:00.000000000,3,0.015500000000000014,0.5200000000000001,0.006032673176964494,0
2224,37,2,15,11,2016-06-14 08:43:38.181818112,1,0.6465,0.44000000000000006,0.2551428310668979,0
388,45,0,3,12,2016-06-14 09:36:00.000000000,3,0.5205,0.8800000000000001,0.5254540476407776,0
2820,35,5,14,20,2016-06-14 12:00:00.000000000,0,0.6980000000000001,0.3600000000000001,0.7210276535548051,0
9395,43,4,12,5,2016-06-15 16:00:00.000000000,3,0.735,0.03999999999999998,0.06685224057680021,0
7983,41,1,13,1,2016-06-16 00:00:00.000000000,1,0.36850000000000005,0.8400000000000001,0.4059596604910103,0
4276,8,0,3,15,2016-06-16 16:00:00.000000000,1,0.04799999999999999,0.56,0.03134982203157798,0
967,19,0,3,3,2016-06-17 00:00:00.000000000,4,0.8820000000000001,0.44000000000000006,0.7001460253719083,0
6999,42,4,19,7,2016-06-17 00:00:00.000000000,1,0.7615000000000001,0.3600000000000001,0.06927078579903258,0
8655,36,3,20,12,2016-06-17 00:00:00.000000000,1,0.6305000000000001,0.56,0.2983937209090079,0
2844,34,1,13,22,2016-06-17 08:00:00.000000000,0,0.946,1.0,0.23892488819932467,0
884,25,3,0,14,2016-06-17 12:00:00.000000000,3,0.9295,0.28,0.45060691795199415,0
7213,45,2,10,13,2016-06-17 14:24:00.000000000,3,0.59,0.24,0.6055945970612393,0
4188,46,0,1,20,2016-06-17 16:00:00.000000000,4,0.14700000000000002,0.7200000000000002,0.18710413434334214,0
7176,6,2,15,0,2016-06-17 17:08:34.285714176,3,0.998,0.07999999999999996,0.865373733686228,0
6007,49,1,13,4,2016-06-18 00:00:00.000000000,3,0.1315,1.0,0.24157159806516382,0
9286,15,2,4,14,2016-06-18 10:40:00.000000000,1,0.126,0.28,0.06617687323172401,0
1635,31,0,2,2,2016-06-18 18:00:00.000000000,1,0.5760000000000001,1.0,0.5649630373277357,0
7357,8,3,20,0,2016-06-18 19:12:00.000000000,4,0.21500000000000002,0.6800000000000002,0.053344893675276076,0
9197,3,5,22,6,2016-06-19 06:00:00.000000000,1,0.554,0.31999999999999995,0.4025463174226522,0
6884,32,6,6,19,2016-06-19 08:00:00.000000000,1,0.543,0.5200000000000001,0.3677740257369718,0
9453,33,2,15,7,2016-06-19 16:00:00.000000000,4,0.726,1.0,0.11947613397827872,0
717,2,0,1,10,2016-06-21 00:00:00.000000000,1,0.066,0.5200000000000001,0.11538742356484438,0
1379,48,1,21,13,2016-06-21 02:40:00.000000000,1,0.762,0.03999999999999998,0.8082048005841014,0
7690,7,1,21,18,2016-06-21 12:00:00.000000000,3,0.37650000000000006,0.56,0.37720178881080585,0
8580,44,1,21,17,2016-06-21 18:00:00.000000000,0,0.1985,0.3600000000000001,0.05063429770922698,0
7618,5,1,13,12,2016-06-21 19:12:00.000000000,4,0.9065000000000001,0.7200000000000002,0.5258099844848042,0
596,46,5,14,0,2016-06-22 00:00:00.000000000,0,0.4375,0.6400000000000001,0.22793647896321984,0
206,20,1,13,19,2016-06-22 06:00:00.000000000,1,0.46699999999999997,0.6800000000000002,0.5397189011590764,0
2331,23,4,17,20,2016-06-22 12:00:00.000000000,4,0.5720000000000001,0.5200000000000001,0.05197590581363512,0
2211,38,3,18,23,2016-06-22 15:16:21.818181888,1,0.8805000000000001,0.5200000000000001,0.8849046271789723,0
6744,48,3,0,4,2016-06-22 16:00:00.000000000,0,0.27949999999999997,0.9200000000000002,0.0252806425116364,0
8042,6,3,20,4,2016-06-23 00:00:00.000000000,3,0.2405,0.31999999999999995,0.13811262206808433,0
476,22,1,21,11,2016-06-23 12:00:00.000000000,0,0.643,0.3600000000000001,0.3355571780596879,0
7288,23,0,1,3,2016-06-23 15:00:00.000000000,3,0.7365,0.8800000000000001,0.697225517933741,0
6649,48,4,17,2,2016-06-24 00:00:00.000000000,0,0.53,0.16000000000000003,0.5749292689604819,0
8050,4,1,21,2,2016-06-24 12:00:00.000000000,3,0.0030000000000000027,0.31999999999999995,0.03699005202153874,0
8877,0,2,9,7,2016-06-24 12:00:00.000000000,1,0.5735,0.4800000000000001,0.6233092999908735,0
8172,33,6,5,21,2016-06-24 14:00:00.000000000,4,0.7175,0.07999999999999996,0.6303732773569408,0
7133,9,1,21,10,2016-06-24 17:08:34.285714176,1,0.68,0.9200000000000002,0.061832618417450025,0
1233,26,4,19,10,2016-06-24 18:00:00.000000000,1,0.935,0.44000000000000006,0.47444555991603543,0
7489,32,5,22,3,2016-06-24 18:56:50.526315776,0,0.07450000000000001,0.03999999999999998,0.16057314958474034,0
6006,25,1,13,16,2016-06-25 00:00:00.000000000,3,0.2475,0.28,0.09500775759788262,0
521,8,0,2,6,2016-06-25 04:48:00.000000000,0,0.05149999999999999,0.28,0.09252532627544036,0
349,42,5,14,3,2016-06-25 12:00:00.000000000,1,0.22950000000000004,0.03999999999999998,0.10824130692707856,0
5832,8,3,18,1,2016-06-26 00:00:00.000000000,0,0.4495,0.12,0.20678105320799486,0
3646,37,0,2,1,2016-06-26 00:00:00.000000000,4,0.175,0.16000000000000003,0.12434973076572053,0
9650,48,2,15,7,2016-06-26 05:08:34.285714176,0,0.22050000000000003,0.3600000000000001,0.33765629278087067,0
5496,11,4,17,11,2016-06-26 08:00:00.000000000,0,0.523,0.9200000000000002,0.061613580359587486,0
5088,46,3,18,4,2016-06-26 14:24:00.000000000,4,0.847,0.9200000000000002,0.437501140823218,0
5639,40,5,22,0,2016-06-27 00:00:00.000000000,3,0.057499999999999996,0.44000000000000006,0.11166377658118096,0
1627,24,3,18,6,2016-06-27 00:00:00.000000000,1,0.889,0.12,0.9125216756411425,0
3065,28,5,22,8,2016-06-27 08:00:00.000000000,1,0.634,0.16000000000000003,0.12217760335858355,0
3700,42,2,4,4,2016-06-27 08:00:00.000000000,4,0.272,0.40000000000000013,0.2342155699552797,0
9029,48,4,19,12,2016-06-27 09:36:00.000000000,0,0.9605000000000001,0.6000000000000001,0.6177238295153783,0
5770,28,3,7,13,2016-06-28 00:00:00.000000000,4,0.6095,0.56,0.5417450031943051,0
5738,47,3,7,15,2016-06-28 00:00:00.000000000,4,0.654,0.24,0.32347357853427033,0
3262,41,2,10,13,2016-06-28 18:00:00.000000000,1,0.8540000000000001,0.40000000000000013,0.6016519120197135,0
1199,28,1,21,19,2016-06-28 20:34:17.142857216,0,0.517,0.0,0.410961029478872,0
1526,6,6,5,9,2016-06-29 00:00:00.000000000,4,0.3315,0.8400000000000001,0.3802957013781144,0
6059,38,0,1,21,2016-06-29 00:00:00.000000000,4,0.14550000000000002,0.9200000000000002,0.2729396732682304,0
709,20,4,11,8,2016-06-29 04:48:00.000000000,1,0.44100000000000006,0.9600000000000002,0.19137537647166195,0
9011,37,5,22,5,2016-06-29 09:00:00.000000000,0,0.679,0.56,0.7400292050743816,0
2946,49,2,15,14,2016-06-29 12:00:00.000000000,1,0.23049999999999998,0.19999999999999996,0.2926987314045815,0
8927,14,5,8,4,2016-06-29 14:24:00.000000000,4,0.741,0.9600000000000002,0.6824221958565301,0
9376,12,6,16,9,2016-06-30 00:00:00.000000000,3,0.9305000000000001,0.8800000000000001,0.5587478324358858,0
4669,29,4,17,5,2016-06-30 13:42:51.428571392,0,0.016000000000000014,0.6000000000000001,0.13718171032216847,0
2484,3,3,18,16,2016-06-30 16:00:00.000000000,0,0.5995,0.3600000000000001,0.4576435155608287,0
5346,23,3,20,0,2016-06-30 16:00:00.000000000,1,0.37,0.8400000000000001,0.3843661586200602,0
2200,29,5,14,0,2016-06-30 21:49:05.454545408,4,0.7345,0.19999999999999996,0.552003285570868,0
2887,25,6,6,5,2016-07-01 00:00:00.000000000,1,0.7865,0.28,0.09047184448297892,0
6341,29,2,9,11,2016-07-01 06:51:25.714285824,1,0.35650000000000004,0.19999999999999996,0.44191840832344614,0
1129,30,0,3,5,2016-07-01 09:36:00.000000000,0,0.352,0.24,0.04288582641233914,0
6877,23,6,16,4,2016-07-01 12:00:00.000000000,1,0.189,0.5200000000000001,0.16125764351556082,0
7688,21,4,19,18,2016-07-02 00:00:00.000000000,3,0.22100000000000003,1.0,0.3294423656110249,0
8603,36,5,8,4,2016-07-02 00:00:00.000000000,1,0.7775000000000001,0.6400000000000001,0.4833439810167016,0
3531,18,2,15,16,2016-07-02 00:00:00.000000000,3,0.905,0.07999999999999996,0.7359222414894588,0
3532,13,4,12,19,2016-07-02 00:00:00.000000000,3,0.9635,0.16000000000000003,0.9515652094551429,0
513,14,3,0,7,2016-07-02 00:00:00.000000000,0,0.21900000000000003,1.0,0.19097380669891392,0
5227,41,2,4,1,2016-07-02 00:00:00.000000000,3,0.9824999999999999,0.12,0.6068723190654376,0
563,43,5,14,9,2016-07-02 00:00:00.000000000,0,0.10549999999999998,0.6800000000000002,0.2430044720270147,0
2691,39,2,15,11,2016-07-02 00:00:00.000000000,0,0.665,0.0,0.7285297070365976,0
1614,42,5,8,19,2016-07-02 00:00:00.000000000,0,0.9375,0.8400000000000001,0.6705758875604636,0
6005,0,4,11,8,2016-07-02 00:00:00.000000000,3,0.512,0.8400000000000001,0.29686045450397003,0
5988,47,2,10,8,2016-07-02 00:00:00.000000000,3,0.11099999999999999,0.40000000000000013,0.0362599251619969,0
2573,29,3,18,20,2016-07-02 00:00:00.000000000,0,0.7115,0.76,0.3630647074929269,0
2632,29,2,9,11,2016-07-02 00:00:00.000000000,0,0.5135000000000001,0.07999999999999996,0.04663685315323536,0
5741,25,5,14,3,2016-07-02 04:48:00.000000000,4,0.1385,0.40000000000000013,0.07623437072191293,0
190,14,4,17,0,2016-07-02 04:48:00.000000000,1,0.21350000000000002,0.40000000000000013,0.12078123573970978,0
3091,32,4,19,19,2016-07-02 12:00:00.000000000,1,0.124,0.24,0.24319613032764442,0
8465,15,0,2,19,2016-07-02 16:00:00.000000000,3,0.47650000000000003,0.19999999999999996,0.2819567399835721,0
7399,37,1,13,18,2016-07-02 18:40:00.000000000,4,0.5055000000000001,0.5200000000000001,0.307921876426029,0
5194,26,0,2,3,2016-07-03 00:00:00.000000000,1,0.9339999999999999,0.28,0.9062608378205713,0
5199,4,0,2,19,2016-07-03 00:00:00.000000000,1,0.41600000000000004,0.07999999999999996,0.3173405129141188,0
5422,5,5,22,11,2016-07-03 00:00:00.000000000,3,0.0595,0.07999999999999996,0.18598156429679658,0
5411,1,6,5,15,2016-07-03 00:00:00.000000000,3,0.48950000000000005,0.76,0.04444647257460983,0
5927,9,1,21,8,2016-07-03 00:00:00.000000000,1,0.5825,0.8800000000000001,0.4024367983937209,0
7159,39,1,13,14,2016-07-03 12:00:00.000000000,3,0.561,0.4800000000000001,0.3618417450031943,0
4084,19,6,6,18,2016-07-03 16:00:00.000000000,4,0.3055,0.07999999999999996,0.4230993885187551,0
8979,15,6,6,23,2016-07-03 16:00:00.000000000,0,0.09650000000000003,0.8800000000000001,0.12874874509446016,0
7604,31,6,16,16,2016-07-04 00:00:00.000000000,4,0.34199999999999997,0.40000000000000013,0.3335493291959478,0
7266,17,5,22,3,2016-07-04 00:00:00.000000000,3,0.623,0.6000000000000001,0.4231358948617322,0
8952,22,3,7,21,2016-07-04 00:00:00.000000000,4,0.46499999999999997,0.19999999999999996,0.3423838641964041,0
6582,20,1,21,9,2016-07-04 00:00:00.000000000,0,0.9795,0.8800000000000001,0.4033585835538925,0
9160,16,1,21,9,2016-07-04 00:00:00.000000000,1,0.22450000000000003,1.0,0.36670621520489183,0
2640,38,6,6,14,2016-07-04 00:00:00.000000000,0,0.43000000000000005,0.3600000000000001,0.5355024185452222,0
4640,42,3,0,22,2016-07-04 00:00:00.000000000,0,0.2905,0.6000000000000001,0.1052112804599799,0
975,32,0,1,22,2016-07-04 12:00:00.000000000,4,0.5335,0.31999999999999995,0.13427032946974538,0
9503,44,1,21,0,2016-07-04 22:09:13.846153728,4,0.0025000000000000022,0.8,0.0,0
5370,4,3,18,22,2016-07-05 00:00:00.000000000,3,0.7000000000000001,0.7200000000000002,0.4104681938486812,0
4840,36,3,18,15,2016-07-05 00:00:00.000000000,1,0.988,0.6400000000000001,0.5644884548690334,0
5658,22,0,3,21,2016-07-05 00:00:00.000000000,3,0.8135000000000001,0.4800000000000001,0.8116820297526696,0
7249,16,0,2,3,2016-07-05 00:00:00.000000000,3,0.632,0.4800000000000001,0.6370265583645158,0
6419,49,1,13,2,2016-07-05 00:00:00.000000000,3,0.634,0.9600000000000002,0.6223875148307019,0
9026,24,1,21,14,2016-07-05 00:00:00.000000000,0,0.2935,0.8800000000000001,0.20512914118828146,0
3229,17,5,22,1,2016-07-05 00:00:00.000000000,1,0.49750000000000005,0.16000000000000003,0.4408597243771105,0
5705,36,0,1,8,2016-07-05 00:00:00.000000000,4,0.498,0.6800000000000002,0.11348909373003557,0
7188,22,1,21,2,2016-07-05 00:00:00.000000000,3,0.3085,0.8,0.12987131514100575,0
8972,48,1,21,2,2016-07-05 08:00:00.000000000,0,0.22800000000000004,0.12,0.11655562654011134,0
3154,29,1,13,14,2016-07-05 12:00:00.000000000,1,0.831,0.4800000000000001,0.41105229533631465,0
5201,15,6,6,19,2016-07-05 16:00:00.000000000,1,0.8005,0.16000000000000003,0.45632928721365335,0
5536,0,4,11,21,2016-07-06 00:00:00.000000000,1,0.5790000000000001,0.8400000000000001,0.32498859176781963,0
8413,19,4,17,1,2016-07-06 00:00:00.000000000,1,0.501,0.76,0.4978643789358401,0
3377,4,1,13,12,2016-07-06 00:00:00.000000000,3,0.7585,0.16000000000000003,0.3267135164734873,0
6940,37,6,16,6,2016-07-06 00:00:00.000000000,1,0.871,0.6400000000000001,0.8772748014967601,0
6894,27,1,21,19,2016-07-06 00:00:00.000000000,1,0.1845,0.07999999999999996,0.06419640412521675,0
5520,8,0,1,16,2016-07-06 00:00:00.000000000,1,0.631,0.56,0.15384685589121108,0
6986,15,1,21,22,2016-07-06 00:00:00.000000000,1,0.4455,0.3600000000000001,0.04043077484712969,0
1040,6,1,21,13,2016-07-06 00:00:00.000000000,4,0.976,0.6000000000000001,0.15598247695537099,0
7971,44,6,6,23,2016-07-06 00:00:00.000000000,1,0.02250000000000002,0.19999999999999996,0.021721274071369895,0
5121,48,6,6,1,2016-07-06 05:20:00.000000000,4,0.9910000000000001,0.07999999999999996,0.8830428036871406,0
685,43,3,7,11,2016-07-06 08:00:00.000000000,1,0.2845,0.12,0.1623254540476408,0
7896,32,3,0,23,2016-07-06 08:00:00.000000000,0,0.3135,0.9200000000000002,0.24438258647439992,0
9449,1,0,2,0,2016-07-06 12:00:00.000000000,4,0.9305000000000001,0.9600000000000002,0.8173222597426302,0
7834,11,0,3,20,2016-07-06 12:00:00.000000000,4,0.618,0.16000000000000003,0.05617413525600072,0
2993,40,1,21,4,2016-07-06 16:00:00.000000000,1,0.7205,0.44000000000000006,0.7386875969699735,0
6270,9,2,10,15,2016-07-06 16:00:00.000000000,1,0.33199999999999996,1.0,0.12568221228438442,0
7500,30,4,17,6,2016-07-07 07:34:44.210526208,0,0.6900000000000001,0.8,0.5260107693711783,0
4558,14,1,13,1,2016-07-07 08:00:00.000000000,4,0.1195,0.3600000000000001,0.13207994889111982,0
2881,6,4,19,1,2016-07-08 00:00:00.000000000,1,0.07550000000000001,1.0,0.13143196130327642,0
3458,10,1,13,7,2016-07-08 00:00:00.000000000,3,0.15700000000000003,0.24,0.11810714611663775,0
1604,33,1,13,12,2016-07-08 00:00:00.000000000,0,0.03849999999999998,0.76,0.21392716984576068,0
5202,32,2,10,3,2016-07-08 08:00:00.000000000,1,0.56,1.0,0.6422834717532171,0
762,25,4,17,14,2016-07-08 12:00:00.000000000,1,0.5395,0.19999999999999996,0.14988591767819656,0
9178,9,0,1,7,2016-07-08 12:00:00.000000000,1,0.30900000000000005,0.6000000000000001,0.3442821940312129,0
3697,5,6,6,13,2016-07-08 16:00:00.000000000,4,0.059,0.44000000000000006,0.1687231906543762,0
555,28,4,19,7,2016-07-08 16:00:00.000000000,0,0.46099999999999997,0.8,0.30140549420461804,0
3522,40,6,5,22,2016-07-09 00:00:00.000000000,3,0.8220000000000001,0.16000000000000003,0.7009491649174043,0
6839,4,5,14,19,2016-07-09 00:00:00.000000000,1,0.066,0.40000000000000013,0.15576343889750843,0
4524,20,5,22,1,2016-07-09 00:00:00.000000000,1,0.16500000000000004,0.44000000000000006,0.29510815004106966,0
4780,2,5,22,4,2016-07-09 00:00:00.000000000,1,0.504,0.4800000000000001,0.3623163274618965,0
4313,38,0,1,13,2016-07-09 00:00:00.000000000,3,0.3135,0.9600000000000002,0.2340969243406042,0
6866,12,3,7,3,2016-07-09 00:00:00.000000000,1,0.16999999999999998,0.56,0.19161266770101304,0
6758,2,6,16,6,2016-07-09 00:00:00.000000000,0,0.20450000000000002,0.19999999999999996,0.018435703203431596,0
1362,36,3,0,10,2016-07-09 00:00:00.000000000,3,0.484,0.6800000000000002,0.43248151866386786,0
2976,29,2,10,18,2016-07-09 00:00:00.000000000,1,0.5325,0.8,0.16263575796294605,0
629,39,1,13,7,2016-07-09 00:00:00.000000000,1,0.647,0.56,0.6318791640047459,0
3013,4,6,16,16,2016-07-09 00:00:00.000000000,1,0.41100000000000003,0.6000000000000001,0.4957652642146573,0
